state,date,sector,supply
Pulau Pinang,2023-09-01,imports,0.7689355022990563
Perlis,2023-09-01,imports,0.8601591728438454
Melaka,2023-09-01,imports,0.6787453030957293
Sabah,2023-09-01,imports,0.6709563778412881
Johor,2023-09-01,imports,0.8959411161849324
Kelantan,2023-10-01,imports,0.0005921581509159544
Negeri Sembilan,2023-10-01,imports,0.0006814022841225731
Terengganu,2023-10-01,imports,0.0006519801017978498
Kedah,2023-10-01,imports,0.0005675506281737941
Sarawak,2023-10-01,imports,0.0005090815493594464
Pahang,2023-10-01,imports,0.0005617244744400337
W.P. Labuan,2023-10-01,imports,0.0006212124125629777
Selangor,2023-10-01,imports,0.000624449856484296
Perak,2023-10-01,imports,0.0006416466364818004
Pulau Pinang,2023-10-01,imports,0.0004701095205907514
Perlis,2023-10-01,imports,0.00045965671372810366
Melaka,2023-10-01,imports,0.0006844806730271113
Sabah,2023-10-01,imports,0.0005441471528848673
Johor,2023-10-01,imports,0.0005621496411071763
Kelantan,2023-11-01,imports,0.000372909557313575
Negeri Sembilan,2023-11-01,imports,0.0003814395528591912
Terengganu,2023-11-01,imports,0.00031509639722518244
Kedah,2023-11-01,imports,0.00038659268207048603
Sarawak,2023-11-01,imports,0.0003634201278785035
Pahang,2023-11-01,imports,0.00030777700637384787
W.P. Labuan,2023-11-01,imports,0.00036422177526957203
Selangor,2023-11-01,imports,0.00034145139498762973
Perak,2023-11-01,imports,0.00034090395897107934
Pulau Pinang,2023-11-01,imports,0.0002867876655668785
Perlis,2023-11-01,imports,0.0003547204228265982
Melaka,2023-11-01,imports,0.00033934580715512454
Sabah,2023-11-01,imports,0.00039928109827203155
Johor,2023-11-01,imports,0.0003738235122768284
Kelantan,2023-12-01,imports,0.00041353046395418497
Negeri Sembilan,2023-12-01,imports,0.00037552138524683885
Terengganu,2023-12-01,imports,0.00032139882323697737
Kedah,2023-12-01,imports,0.00037291750599516434
Sarawak,2023-12-01,imports,0.0003231579603213677
Pahang,2023-12-01,imports,0.00027835744696050064
W.P. Labuan,2023-12-01,imports,0.000316457009869028
Selangor,2023-12-01,imports,0.00035811004026024487
Perak,2023-12-01,imports,0.0003395970917060112
Pulau Pinang,2023-12-01,imports,0.00038029537963293355
Perlis,2023-12-01,imports,0.0003403907467517078
Melaka,2023-12-01,imports,0.00031083820485532126
Sabah,2023-12-01,imports,0.0003987926076559395
Johor,2023-12-01,imports,0.00041535083505314966
Kelantan,2024-01-01,imports,0.00030265786201021935
Negeri Sembilan,2024-01-01,imports,0.00034600822642797644
Terengganu,2024-01-01,imports,0.00035888054834930054
Kedah,2024-01-01,imports,0.00028583707043592857
Sarawak,2024-01-01,imports,0.0003543233073852626
Pahang,2024-01-01,imports,0.0003060521562405028
W.P. Labuan,2024-01-01,imports,0.00033867281391433473
Selangor,2024-01-01,imports,0.0003809965744175226
Perak,2024-01-01,imports,0.00037094557870662767
Pulau Pinang,2024-01-01,imports,0.0002772650359571823
Perlis,2024-01-01,imports,0.000389357038869751
Melaka,2024-01-01,imports,0.0003837966673227082
Sabah,2024-01-01,imports,0.0003751923652616334
Johor,2024-01-01,imports,0.00041365799188328243
Kelantan,2024-02-01,imports,3.079248866918505e-05
Negeri Sembilan,2024-02-01,imports,3.223519289802656e-05
Terengganu,2024-02-01,imports,3.64166512186092e-05
Kedah,2024-02-01,imports,4.105528863730159e-05
Sarawak,2024-02-01,imports,3.6480003082402155e-05
Pahang,2024-02-01,imports,3.158314093241293e-05
W.P. Labuan,2024-02-01,imports,3.766141533984984e-05
Selangor,2024-02-01,imports,3.559497387213887e-05
Perak,2024-02-01,imports,3.954183913033701e-05
Pulau Pinang,2024-02-01,imports,3.2310992339248094e-05
Perlis,2024-02-01,imports,3.538847653245307e-05
Melaka,2024-02-01,imports,3.39440968858861e-05
Sabah,2024-02-01,imports,3.393454250221393e-05
Johor,2024-02-01,imports,3.202543871882212e-05
Kelantan,2024-03-01,imports,3.2568731396768897
Negeri Sembilan,2024-03-01,imports,2.415134056951894
Terengganu,2024-03-01,imports,2.355242844223192
Kedah,2024-03-01,imports,3.0771424767526803
Sarawak,2024-03-01,imports,2.609484642627426
Pahang,2024-03-01,imports,3.2128447288439235
W.P. Labuan,2024-03-01,imports,2.8683255506057685
Selangor,2024-03-01,imports,3.4721303129282735
Perak,2024-03-01,imports,2.904002950315159
Pulau Pinang,2024-03-01,imports,3.4268861968253477
Perlis,2024-03-01,imports,3.135921219281717
Melaka,2024-03-01,imports,2.7938529454603813
Sabah,2024-03-01,imports,2.5977338177908695
Johor,2024-03-01,imports,3.310274030036596
Kelantan,2024-04-01,imports,0.26178046553725126
Negeri Sembilan,2024-04-01,imports,0.23650879043678685
Terengganu,2024-04-01,imports,0.2397262806991875
Kedah,2024-04-01,imports,0.23719488597122335
Sarawak,2024-04-01,imports,0.2379845197970592
Pahang,2024-04-01,imports,0.23938241699499244
W.P. Labuan,2024-04-01,imports,0.24826339656308877
Selangor,2024-04-01,imports,0.2725250043358483
Perak,2024-04-01,imports,0.2017733258558362
Pulau Pinang,2024-04-01,imports,0.21915980170773333
Perlis,2024-04-01,imports,0.1823863840755187
Melaka,2024-04-01,imports,0.26455903599769975
Sabah,2024-04-01,imports,0.265116762700077
Johor,2024-04-01,imports,0.2633226783896399
Kelantan,2024-05-01,imports,0.00011600513566575677
Negeri Sembilan,2024-05-01,imports,0.00012652018250716273
Terengganu,2024-05-01,imports,0.00014046998644179018
Kedah,2024-05-01,imports,0.00013264848742172524
Sarawak,2024-05-01,imports,9.904136908213453e-05
Pahang,2024-05-01,imports,0.00013887670453243558
W.P. Labuan,2024-05-01,imports,0.0001322886192538124
Selangor,2024-05-01,imports,0.00013526041751807632
Perak,2024-05-01,imports,0.00012567737144172323
Pulau Pinang,2024-05-01,imports,0.00013775812618092102
Perlis,2024-05-01,imports,9.891503815278434e-05
Melaka,2024-05-01,imports,0.00011654373259320786
Sabah,2024-05-01,imports,0.00011843214810659748
Johor,2024-05-01,imports,0.00011098681089642664
Kelantan,2024-06-01,imports,9.594682731501732e-05
Negeri Sembilan,2024-06-01,imports,0.00013976534644524543
Terengganu,2024-06-01,imports,0.00011920748163073773
Kedah,2024-06-01,imports,0.0001203274104350848
Sarawak,2024-06-01,imports,0.00013029604649582963
Pahang,2024-06-01,imports,0.00012374045357031743
W.P. Labuan,2024-06-01,imports,0.0001342439357971808
Selangor,2024-06-01,imports,0.00012456172647645113
Perak,2024-06-01,imports,0.00012552602749593472
Pulau Pinang,2024-06-01,imports,0.00010882617419770939
Perlis,2024-06-01,imports,0.0001362280475925101
Melaka,2024-06-01,imports,0.00012716206113543702
Sabah,2024-06-01,imports,0.00013885531474541377
Johor,2024-06-01,imports,0.00013531134612795317
Kelantan,2018-01-01,distribution,961.7326964490242
Negeri Sembilan,2018-01-01,distribution,1068.8950477787403
Terengganu,2018-01-01,distribution,931.4628922404694
Kedah,2018-01-01,distribution,1084.2379995328943
Sarawak,2018-01-01,distribution,815.0349388182335
Pahang,2018-01-01,distribution,778.4933387394462
W.P. Labuan,2018-01-01,distribution,852.3878611130459
Selangor,2018-01-01,distribution,1116.588355634852
Perak,2018-01-01,distribution,981.2932875634382
Pulau Pinang,2018-01-01,distribution,754.324222977154
Perlis,2018-01-01,distribution,892.9466879340299
Melaka,2018-01-01,distribution,955.0197723949927
Sabah,2018-01-01,distribution,899.4341537405364
Johor,2018-01-01,distribution,760.2422004803713
Kelantan,2018-02-01,distribution,769.5872773411137
Negeri Sembilan,2018-02-01,distribution,713.4518448478416
Terengganu,2018-02-01,distribution,747.5606858710748
Kedah,2018-02-01,distribution,997.2498338341858
Sarawak,2018-02-01,distribution,864.3089457365826
Pahang,2018-02-01,distribution,972.9663762679977
W.P. Labuan,2018-02-01,distribution,820.347183804705
Selangor,2018-02-01,distribution,938.8354084175538
Perak,2018-02-01,distribution,1020.9783040299967
Pulau Pinang,2018-02-01,distribution,851.8326702735811
Perlis,2018-02-01,distribution,1016.7990609602878
Melaka,2018-02-01,distribution,1031.9441119820863
Sabah,2018-02-01,distribution,937.587094543869
Johor,2018-02-01,distribution,787.351937790341
Kelantan,2018-03-01,distribution,868.0509767586012
Negeri Sembilan,2018-03-01,distribution,1053.8583375579399
Terengganu,2018-03-01,distribution,876.9198844289065
Kedah,2018-03-01,distribution,958.4714364336086
Sarawak,2018-03-01,distribution,1199.1072678200132
Pahang,2018-03-01,distribution,835.9595769769643
W.P. Labuan,2018-03-01,distribution,1115.6343373059233
Selangor,2018-03-01,distribution,1188.0990288764303
Perak,2018-03-01,distribution,1099.0147125909195
Pulau Pinang,2018-03-01,distribution,869.0022543027509
Perlis,2018-03-01,distribution,843.964232968601
Melaka,2018-03-01,distribution,1096.9177092772359
Sabah,2018-03-01,distribution,1003.4992856730777
Johor,2018-03-01,distribution,859.4770372326954
Kelantan,2018-04-01,distribution,829.6241402360249
Negeri Sembilan,2018-04-01,distribution,1134.6878873121234
Terengganu,2018-04-01,distribution,842.6521286031495
Kedah,2018-04-01,distribution,1141.3285734249132
Sarawak,2018-04-01,distribution,969.8810780132471
Pahang,2018-04-01,distribution,892.0916426269696
W.P. Labuan,2018-04-01,distribution,872.2202615688885
Selangor,2018-04-01,distribution,1092.5912326950595
Perak,2018-04-01,distribution,878.413131939627
Pulau Pinang,2018-04-01,distribution,1133.9773515638215
Perlis,2018-04-01,distribution,829.7019978825908
Melaka,2018-04-01,distribution,962.7887687489701
Sabah,2018-04-01,distribution,839.8487680927569
Johor,2018-04-01,distribution,1073.273447705246
Kelantan,2018-05-01,distribution,817.4529705198577
Negeri Sembilan,2018-05-01,distribution,877.6484320868603
Terengganu,2018-05-01,distribution,937.7326343357677
Kedah,2018-05-01,distribution,1116.3740709188053
Sarawak,2018-05-01,distribution,985.68334237479
Pahang,2018-05-01,distribution,858.2883438023559
W.P. Labuan,2018-05-01,distribution,817.3991205459702
Selangor,2018-05-01,distribution,854.4961957996765
Perak,2018-05-01,distribution,1009.8937936924328
Pulau Pinang,2018-05-01,distribution,1145.933127181533
Perlis,2018-05-01,distribution,887.011284154294
Melaka,2018-05-01,distribution,1127.0499137731388
Sabah,2018-05-01,distribution,1160.6557213278827
Johor,2018-05-01,distribution,879.7777623374501
Kelantan,2018-06-01,distribution,790.3977567569101
Negeri Sembilan,2018-06-01,distribution,877.2549839558365
Terengganu,2018-06-01,distribution,894.0570747892988
Kedah,2018-06-01,distribution,941.8566624196167
Sarawak,2018-06-01,distribution,917.7378605609069
Pahang,2018-06-01,distribution,915.3926861496852
W.P. Labuan,2018-06-01,distribution,865.0534654304757
Selangor,2018-06-01,distribution,776.5560000931981
Perak,2018-06-01,distribution,951.0539549539271
Pulau Pinang,2018-06-01,distribution,875.955173295825
Perlis,2018-06-01,distribution,855.9346977901063
Melaka,2018-06-01,distribution,1130.1042209633433
Sabah,2018-06-01,distribution,1052.9109538276946
Johor,2018-06-01,distribution,831.525507339621
Kelantan,2018-07-01,distribution,1191.6167420256459
Negeri Sembilan,2018-07-01,distribution,936.2440626131313
Terengganu,2018-07-01,distribution,992.7316950434565
Kedah,2018-07-01,distribution,1151.7804951489952
Sarawak,2018-07-01,distribution,834.0293664245335
Pahang,2018-07-01,distribution,884.9411385722644
W.P. Labuan,2018-07-01,distribution,1039.1043930346761
Selangor,2018-07-01,distribution,910.4183507298545
Perak,2018-07-01,distribution,1002.5164196999713
Pulau Pinang,2018-07-01,distribution,1197.969187314825
Perlis,2018-07-01,distribution,1170.285428486012
Melaka,2018-07-01,distribution,1218.2789318919517
Sabah,2018-07-01,distribution,851.6228168231034
Johor,2018-07-01,distribution,1196.6378493981395
Kelantan,2018-08-01,distribution,876.7275782633375
Negeri Sembilan,2018-08-01,distribution,1020.6736003738611
Terengganu,2018-08-01,distribution,1185.978661788252
Kedah,2018-08-01,distribution,1088.6372069794431
Sarawak,2018-08-01,distribution,966.0898622382562
Pahang,2018-08-01,distribution,1100.2236844581116
W.P. Labuan,2018-08-01,distribution,1110.9262986402064
Selangor,2018-08-01,distribution,965.7465397301581
Perak,2018-08-01,distribution,1124.618084151957
Pulau Pinang,2018-08-01,distribution,893.8520710862467
Perlis,2018-08-01,distribution,1057.5120566813457
Melaka,2018-08-01,distribution,1088.8220617149864
Sabah,2018-08-01,distribution,1197.1276933171196
Johor,2018-08-01,distribution,988.3546504400498
Kelantan,2018-09-01,distribution,1067.0616716975994
Negeri Sembilan,2018-09-01,distribution,1110.2530246338226
Terengganu,2018-09-01,distribution,1024.4355528640472
Kedah,2018-09-01,distribution,1019.1390537202084
Sarawak,2018-09-01,distribution,1058.4038184666915
Pahang,2018-09-01,distribution,928.8095243481483
W.P. Labuan,2018-09-01,distribution,903.2665477580624
Selangor,2018-09-01,distribution,1140.3514246346858
Perak,2018-09-01,distribution,1138.0502989265096
Pulau Pinang,2018-09-01,distribution,1105.6393874440535
Perlis,2018-09-01,distribution,1005.4142178453455
Melaka,2018-09-01,distribution,1093.2809231544948
Sabah,2018-09-01,distribution,925.7498007727033
Johor,2018-09-01,distribution,979.5863482312425
Kelantan,2018-10-01,distribution,1072.2590729527078
Negeri Sembilan,2018-10-01,distribution,1096.950492557313
Terengganu,2018-10-01,distribution,991.9192600846005
Kedah,2018-10-01,distribution,822.8447870545698
Sarawak,2018-10-01,distribution,833.6748767932696
Pahang,2018-10-01,distribution,863.7070325056503
W.P. Labuan,2018-10-01,distribution,1043.638977707072
Selangor,2018-10-01,distribution,817.7595134101472
Perak,2018-10-01,distribution,1170.9002085342806
Pulau Pinang,2018-10-01,distribution,1078.488749004841
Perlis,2018-10-01,distribution,1178.167908645444
Melaka,2018-10-01,distribution,860.3522813883469
Sabah,2018-10-01,distribution,974.6515533119401
Johor,2018-10-01,distribution,808.2298164058211
Kelantan,2018-11-01,distribution,822.7955464597254
Negeri Sembilan,2018-11-01,distribution,874.8507118495544
Terengganu,2018-11-01,distribution,1010.8095876160708
Kedah,2018-11-01,distribution,985.7688046369382
Sarawak,2018-11-01,distribution,1124.854669366639
Pahang,2018-11-01,distribution,1002.5584864443766
W.P. Labuan,2018-11-01,distribution,828.3168246824885
Selangor,2018-11-01,distribution,940.4673244498563
Perak,2018-11-01,distribution,993.9481582249313
Pulau Pinang,2018-11-01,distribution,1098.9805831019091
Perlis,2018-11-01,distribution,959.7630168647795
Melaka,2018-11-01,distribution,1131.7823031375278
Sabah,2018-11-01,distribution,858.2334113687381
Johor,2018-11-01,distribution,1055.3625410757877
Kelantan,2018-12-01,distribution,996.3622535808889
Negeri Sembilan,2018-12-01,distribution,822.8864444172376
Terengganu,2018-12-01,distribution,879.0223650632005
Kedah,2018-12-01,distribution,845.4902698946066
Sarawak,2018-12-01,distribution,1137.624256084352
Pahang,2018-12-01,distribution,1040.0345988376127
W.P. Labuan,2018-12-01,distribution,893.564028080723
Selangor,2018-12-01,distribution,1176.029068450106
Perak,2018-12-01,distribution,795.6204240817983
Pulau Pinang,2018-12-01,distribution,1156.6683059623122
Perlis,2018-12-01,distribution,1016.909663564678
Melaka,2018-12-01,distribution,896.3163868541335
Sabah,2018-12-01,distribution,1017.1702325019302
Johor,2018-12-01,distribution,946.1887115505184
Kelantan,2019-01-01,distribution,1109.1468317062556
Negeri Sembilan,2019-01-01,distribution,1019.3568726926186
Terengganu,2019-01-01,distribution,820.3723446164586
Kedah,2019-01-01,distribution,1041.068602764608
Sarawak,2019-01-01,distribution,849.2335866128079
Pahang,2019-01-01,distribution,1186.858247129704
W.P. Labuan,2019-01-01,distribution,863.4595712260623
Selangor,2019-01-01,distribution,819.4214468888676
Perak,2019-01-01,distribution,1087.2542925631337
Pulau Pinang,2019-01-01,distribution,1169.2273454310105
Perlis,2019-01-01,distribution,1001.8716971644963
Melaka,2019-01-01,distribution,1134.123392539705
Sabah,2019-01-01,distribution,1194.218648863914
Johor,2019-01-01,distribution,954.0679221941118
Kelantan,2019-02-01,distribution,838.0085301012638
Negeri Sembilan,2019-02-01,distribution,814.0542338332257
Terengganu,2019-02-01,distribution,965.720422582834
Kedah,2019-02-01,distribution,1019.4669798659359
Sarawak,2019-02-01,distribution,767.5293781369242
Pahang,2019-02-01,distribution,1003.2718557083932
W.P. Labuan,2019-02-01,distribution,848.2665046721776
Selangor,2019-02-01,distribution,968.3298875357314
Perak,2019-02-01,distribution,919.0881765459621
Pulau Pinang,2019-02-01,distribution,990.4278410819611
Perlis,2019-02-01,distribution,763.5036224108229
Melaka,2019-02-01,distribution,814.1095528155819
Sabah,2019-02-01,distribution,833.1508713787117
Johor,2019-02-01,distribution,778.9149578525961
Kelantan,2019-03-01,distribution,844.6905032048154
Negeri Sembilan,2019-03-01,distribution,901.9030943486949
Terengganu,2019-03-01,distribution,1186.8036002123174
Kedah,2019-03-01,distribution,1002.7005800455205
Sarawak,2019-03-01,distribution,1063.500432827145
Pahang,2019-03-01,distribution,977.5886715813444
W.P. Labuan,2019-03-01,distribution,949.1302244221669
Selangor,2019-03-01,distribution,975.0951643445958
Perak,2019-03-01,distribution,1044.3014838967633
Pulau Pinang,2019-03-01,distribution,864.3183568840145
Perlis,2019-03-01,distribution,1007.3233806358354
Melaka,2019-03-01,distribution,961.9217762889192
Sabah,2019-03-01,distribution,907.2278282096884
Johor,2019-03-01,distribution,1172.691406018929
Kelantan,2019-04-01,distribution,1104.2537789861562
Negeri Sembilan,2019-04-01,distribution,997.0013420698136
Terengganu,2019-04-01,distribution,959.4548161820328
Kedah,2019-04-01,distribution,829.2573469981753
Sarawak,2019-04-01,distribution,1178.6723223172598
Pahang,2019-04-01,distribution,899.2392166179162
W.P. Labuan,2019-04-01,distribution,1196.6017873809797
Selangor,2019-04-01,distribution,866.4791603923462
Perak,2019-04-01,distribution,900.9971573090419
Pulau Pinang,2019-04-01,distribution,1053.2902812887846
Perlis,2019-04-01,distribution,903.6575047541041
Melaka,2019-04-01,distribution,922.2411857150634
Sabah,2019-04-01,distribution,1135.731488853503
Johor,2019-04-01,distribution,1125.4099998299139
Kelantan,2019-05-01,distribution,988.0477200460184
Negeri Sembilan,2019-05-01,distribution,1154.0680221208181
Terengganu,2019-05-01,distribution,1001.7206310479497
Kedah,2019-05-01,distribution,1023.2791289021294
